game_id,comp,season,date_utc,stage,venue,home_name,home_code,away_name,away_code,home_score,away_score,status,source,first_seen
nba-18447044,NBA,2025-26,2025-11-21T01:00:00Z,Regular Season,,San Antonio Spurs,SAS,Atlanta Hawks,ATL,135,126,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447045,NBA,2025-26,2025-11-22T00:00:00Z,Regular Season,,Cleveland Cavaliers,CLE,Indiana Pacers,IND,120,109,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447046,NBA,2025-26,2025-11-22T00:30:00Z,Regular Season,,Boston Celtics,BOS,Brooklyn Nets,BKN,105,113,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447047,NBA,2025-26,2025-11-22T00:30:00Z,Regular Season,,Toronto Raptors,TOR,Washington Wizards,WAS,140,110,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447048,NBA,2025-26,2025-11-22T01:00:00Z,Regular Season,,Chicago Bulls,CHI,Miami Heat,MIA,107,143,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447049,NBA,2025-26,2025-11-22T01:30:00Z,Regular Season,,Dallas Mavericks,DAL,New Orleans Pelicans,NOP,118,115,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447050,NBA,2025-26,2025-11-22T02:00:00Z,Regular Season,,Phoenix Suns,PHX,Minnesota Timberwolves,MIN,114,113,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447051,NBA,2025-26,2025-11-22T02:30:00Z,Regular Season,,Houston Rockets,HOU,Denver Nuggets,DEN,109,112,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447052,NBA,2025-26,2025-11-22T03:00:00Z,Regular Season,,Utah Jazz,UTA,Oklahoma City Thunder,OKC,112,144,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447053,NBA,2025-26,2025-11-22T03:00:00Z,Regular Season,,Golden State Warriors,GSW,Portland Trail Blazers,POR,123,127,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447054,NBA,2025-26,2025-11-22T18:00:00Z,Regular Season,,Charlotte Hornets,CHA,LA Clippers,LAC,116,131,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447055,NBA,2025-26,2025-11-22T22:00:00Z,Regular Season,,Orlando Magic,ORL,New York Knicks,NYK,133,121,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447056,NBA,2025-26,2025-11-23T00:00:00Z,Regular Season,,New Orleans Pelicans,NOP,Atlanta Hawks,ATL,98,115,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447057,NBA,2025-26,2025-11-23T01:00:00Z,Regular Season,,Chicago Bulls,CHI,Washington Wizards,WAS,121,120,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447058,NBA,2025-26,2025-11-23T01:00:00Z,Regular Season,,Milwaukee Bucks,MIL,Detroit Pistons,DET,116,129,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447059,NBA,2025-26,2025-11-23T01:30:00Z,Regular Season,,Dallas Mavericks,DAL,Memphis Grizzlies,MEM,96,102,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447060,NBA,2025-26,2025-11-23T03:00:00Z,Regular Season,,Denver Nuggets,DEN,Sacramento Kings,SAC,123,128,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447061,NBA,2025-26,2025-11-23T18:00:00Z,Regular Season,,Philadelphia 76ers,PHI,Miami Heat,MIA,117,127,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447062,NBA,2025-26,2025-11-23T23:00:00Z,Regular Season,,Atlanta Hawks,ATL,Charlotte Hornets,CHA,113,110,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447063,NBA,2025-26,2025-11-23T23:00:00Z,Regular Season,,Boston Celtics,BOS,Orlando Magic,ORL,138,129,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447064,NBA,2025-26,2025-11-23T23:00:00Z,Regular Season,,Cleveland Cavaliers,CLE,LA Clippers,LAC,120,105,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447065,NBA,2025-26,2025-11-23T23:00:00Z,Regular Season,,Toronto Raptors,TOR,Brooklyn Nets,BKN,119,109,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447066,NBA,2025-26,2025-11-24T00:00:00Z,Regular Season,,Oklahoma City Thunder,OKC,Portland Trail Blazers,POR,122,95,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447067,NBA,2025-26,2025-11-24T01:00:00Z,Regular Season,,Phoenix Suns,PHX,San Antonio Spurs,SAS,111,102,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447068,NBA,2025-26,2025-11-24T01:00:00Z,Regular Season,,Utah Jazz,UTA,Los Angeles Lakers,LAL,106,108,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447069,NBA,2025-26,2025-11-25T00:00:00Z,Regular Season,,Indiana Pacers,IND,Detroit Pistons,DET,117,122,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447070,NBA,2025-26,2025-11-25T00:00:00Z,Regular Season,,Toronto Raptors,TOR,Cleveland Cavaliers,CLE,110,99,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447071,NBA,2025-26,2025-11-25T00:30:00Z,Regular Season,,Brooklyn Nets,BKN,New York Knicks,NYK,100,113,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447072,NBA,2025-26,2025-11-25T00:30:00Z,Regular Season,,Miami Heat,MIA,Dallas Mavericks,DAL,106,102,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447073,NBA,2025-26,2025-11-25T01:00:00Z,Regular Season,,Memphis Grizzlies,MEM,Denver Nuggets,DEN,115,125,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447074,NBA,2025-26,2025-11-25T01:00:00Z,Regular Season,,Milwaukee Bucks,MIL,Portland Trail Blazers,POR,103,115,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447075,NBA,2025-26,2025-11-25T01:00:00Z,Regular Season,,New Orleans Pelicans,NOP,Chicago Bulls,CHI,143,130,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447076,NBA,2025-26,2025-11-25T02:30:00Z,Regular Season,,Phoenix Suns,PHX,Houston Rockets,HOU,92,114,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447077,NBA,2025-26,2025-11-25T03:00:00Z,Regular Season,,Golden State Warriors,GSW,Utah Jazz,UTA,134,117,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447078,NBA,2025-26,2025-11-25T03:00:00Z,Regular Season,,Sacramento Kings,SAC,Minnesota Timberwolves,MIN,117,112,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447079,NBA,2025-26,2025-11-26T00:00:00Z,Regular Season,,Washington Wizards,WAS,Atlanta Hawks,ATL,132,113,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447080,NBA,2025-26,2025-11-26T01:00:00Z,Regular Season,,Philadelphia 76ers,PHI,Orlando Magic,ORL,103,144,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447081,NBA,2025-26,2025-11-26T04:00:00Z,Regular Season,,Los Angeles Lakers,LAL,LA Clippers,LAC,135,118,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447082,NBA,2025-26,2025-11-26T22:00:00Z,Regular Season,,Boston Celtics,BOS,Detroit Pistons,DET,117,114,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447083,NBA,2025-26,2025-11-27T00:00:00Z,Regular Season,,Charlotte Hornets,CHA,New York Knicks,NYK,101,129,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447084,NBA,2025-26,2025-11-27T00:30:00Z,Regular Season,,Miami Heat,MIA,Milwaukee Bucks,MIL,106,103,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447085,NBA,2025-26,2025-11-27T00:30:00Z,Regular Season,,Toronto Raptors,TOR,Indiana Pacers,IND,97,95,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447086,NBA,2025-26,2025-11-27T00:30:00Z,Regular Season,,Oklahoma City Thunder,OKC,Minnesota Timberwolves,MIN,113,105,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447087,NBA,2025-26,2025-11-27T01:00:00Z,Regular Season,,New Orleans Pelicans,NOP,Memphis Grizzlies,MEM,128,133,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447088,NBA,2025-26,2025-11-27T03:00:00Z,Regular Season,,Golden State Warriors,GSW,Houston Rockets,HOU,100,104,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
nba-18447089,NBA,2025-26,2025-11-27T03:00:00Z,Regular Season,,Portland Trail Blazers,POR,San Antonio Spurs,SAS,102,115,FINISHED,balldontlie,2026-08-23T20:56:09+00:00
